Case ID,Activity,Resource,Start Timestamp,Complete Timestamp,Variant,Variant index,lifecycle:transition,description,Result by Reviewer B,Result by Reviewer C,Result by Reviewer A,rejects,accepts,Result by Reviewer X
66,decide,Wil,2007-08-10 01:00:00.000,2007-08-15 01:00:00.000,Variant 62,62,complete,Simulated process instance,,,,2,1,
66,invite additional reviewer,Anne,2007-08-15 01:00:00.000,2007-08-20 01:00:00.000,Variant 62,62,complete,Simulated process instance,,,,,,
66,get review X,Sara,2007-08-22 01:00:00.000,2007-08-22 01:00:00.000,Variant 62,62,complete,Simulated process instance,,,,,,reject
66,decide,Wil,2007-11-21 00:00:00.000,2007-11-26 00:00:00.000,Variant 62,62,complete,Simulated process instance,,,,3,1,
66,invite additional reviewer,Anne,2007-11-26 00:00:00.000,2007-11-29 00:00:00.000,Variant 62,62,complete,Simulated process instance,,,,,,
66,get review X,Pete,2007-11-30 00:00:00.000,2007-11-30 00:00:00.000,Variant 62,62,complete,Simulated process instance,,,,,,reject
66,decide,Wil,2008-04-29 01:00:00.000,2008-05-01 01:00:00.000,Variant 62,62,complete,Simulated process instance,,,,4,1,
66,reject,Anne,2008-05-01 01:00:00.000,2008-05-04 01:00:00.000,Variant 62,62,complete,Simulated process instance,,,,,,
66,End,End,2008-05-04 01:00:00.000,2008-05-04 01:00:00.000,Variant 62,62,End,End,End,End,End,End,End,End
67,invite reviewers,Anne,2006-09-27 01:00:00.000,2006-09-28 01:00:00.000,Variant 63,63,complete,Simulated process instance,,,,,,
67,get review 3,Pam,2006-09-30 01:00:00.000,2006-09-30 01:00:00.000,Variant 63,63,complete,Simulated process instance,,accept,,,,
67,time-out 1,__INVALID__,2006-10-01 01:00:00.000,2006-10-01 01:00:00.000,Variant 63,63,complete,Simulated process instance,,,,,,
67,get review 2,Sara,2006-10-01 01:00:00.000,2006-10-01 01:00:00.000,Variant 63,63,complete,Simulated process instance,reject,,,,,
67,collect reviews,Anne,2006-10-08 01:00:00.000,2006-10-10 01:00:00.000,Variant 63,63,complete,Simulated process instance,,,,,,
67,decide,Wil,2006-10-29 01:00:00.000,2006-11-01 00:00:00.000,Variant 63,63,complete,Simulated process instance,,,,1,1,
67,invite additional reviewer,Anne,2007-01-15 00:00:00.000,2007-01-18 00:00:00.000,Variant 63,63,complete,Simulated process instance,,,,,,
67,time-out X,__INVALID__,2007-01-24 00:00:00.000,2007-01-24 00:00:00.000,Variant 63,63,complete,Simulated process instance,,,,,,
67,decide,Wil,2007-07-06 01:00:00.000,2007-07-08 01:00:00.000,Variant 63,63,complete,Simulated process instance,,,,1,1,
67,invite additional reviewer,Anne,2007-07-08 01:00:00.000,2007-07-10 01:00:00.000,Variant 63,63,complete,Simulated process instance,,,,,,
67,get review X,Pam,2007-07-12 01:00:00.000,2007-07-12 01:00:00.000,Variant 63,63,complete,Simulated process instance,,,,,,accept
67,decide,Wil,2009-01-10 00:00:00.000,2009-01-14 00:00:00.000,Variant 63,63,complete,Simulated process instance,,,,1,2,
67,invite additional reviewer,Anne,2009-01-14 00:00:00.000,2009-01-14 00:00:00.000,Variant 63,63,complete,Simulated process instance,,,,,,
67,get review X,Pete,2009-01-19 00:00:00.000,2009-01-19 00:00:00.000,Variant 63,63,complete,Simulated process instance,,,,,,accept
67,decide,Wil,2009-06-07 01:00:00.000,2009-06-07 01:00:00.000,Variant 63,63,complete,Simulated process instance,,,,1,3,
67,invite additional reviewer,Mike,2009-06-08 01:00:00.000,2009-06-10 01:00:00.000,Variant 63,63,complete,Simulated process instance,,,,,,
67,time-out X,__INVALID__,2009-06-19 01:00:00.000,2009-06-19 01:00:00.000,Variant 63,63,complete,Simulated process instance,,,,,,
67,decide,Wil,2009-06-22 01:00:00.000,2009-06-23 01:00:00.000,Variant 63,63,complete,Simulated process instance,,,,1,3,
67,accept,Anne,2009-06-23 01:00:00.000,2009-06-28 01:00:00.000,Variant 63,63,complete,Simulated process instance,,,,,,
67,End,End,2009-06-28 01:00:00.000,2009-06-28 01:00:00.000,Variant 63,63,End,End,End,End,End,End,End,End
68,invite reviewers,Mike,2006-10-14 01:00:00.000,2006-10-14 01:00:00.000,Variant 64,64,complete,Simulated process instance,,,,,,
68,get review 1,Pam,2006-10-14 01:00:00.000,2006-10-14 01:00:00.000,Variant 64,64,complete,Simulated process instance,,,reject,,,
68,time-out 3,__INVALID__,2006-10-16 01:00:00.000,2006-10-16 01:00:00.000,Variant 64,64,complete,Simulated process instance,,,,,,
68,get review 2,Carol,2006-10-18 01:00:00.000,2006-10-18 01:00:00.000,Variant 64,64,complete,Simulated process instance,accept,,,,,
68,collect reviews,Anne,2006-11-02 00:00:00.000,2006-11-02 00:00:00.000,Variant 64,64,complete,Simulated process instance,,,,,,
68,decide,Wil,2006-12-06 00:00:00.000,2006-12-11 00:00:00.000,Variant 64,64,complete,Simulated process instance,,,,1,1,
68,invite additional reviewer,Anne,2007-01-20 00:00:00.000,2007-01-22 00:00:00.000,Variant 64,64,complete,Simulated process instance,,,,,,
68,time-out X,__INVALID__,2007-01-22 00:00:00.000,2007-01-22 00:00:00.000,Variant 64,64,complete,Simulated process instance,,,,,,
68,decide,Wil,2007-02-02 00:00:00.000,2007-02-06 00:00:00.000,Variant 64,64,complete,Simulated process instance,,,,1,1,
68,invite additional reviewer,Mike,2007-03-02 00:00:00.000,2007-03-03 00:00:00.000,Variant 64,64,complete,Simulated process instance,,,,,,
68,get review X,Pam,2007-03-07 00:00:00.000,2007-03-07 00:00:00.000,Variant 64,64,complete,Simulated process instance,,,,,,reject
68,decide,Wil,2007-07-01 01:00:00.000,2007-07-06 01:00:00.000,Variant 64,64,complete,Simulated process instance,,,,2,1,
68,invite additional reviewer,Mike,2007-07-06 01:00:00.000,2007-07-09 01:00:00.000,Variant 64,64,complete,Simulated process instance,,,,,,
68,time-out X,__INVALID__,2007-07-09 01:00:00.000,2007-07-09 01:00:00.000,Variant 64,64,complete,Simulated process instance,,,,,,
68,decide,Wil,2008-07-17 01:00:00.000,2008-07-17 01:00:00.000,Variant 64,64,complete,Simulated process instance,,,,2,1,
68,invite additional reviewer,Anne,2008-07-17 01:00:00.000,2008-07-18 01:00:00.000,Variant 64,64,complete,Simulated process instance,,,,,,
68,get review X,John,2008-07-23 01:00:00.000,2008-07-23 01:00:00.000,Variant 64,64,complete,Simulated process instance,,,,,,accept
68,decide,Wil,2009-03-05 00:00:00.000,2009-03-06 00:00:00.000,Variant 64,64,complete,Simulated process instance,,,,2,2,
68,invite additional reviewer,Mike,2009-03-06 00:00:00.000,2009-03-07 00:00:00.000,Variant 64,64,complete,Simulated process instance,,,,,,
68,get review X,Sara,2009-03-10 00:00:00.000,2009-03-10 00:00:00.000,Variant 64,64,complete,Simulated process instance,,,,,,accept
68,decide,Wil,2009-04-07 01:00:00.000,2009-04-07 01:00:00.000,Variant 64,64,complete,Simulated process instance,,,,2,3,
68,accept,Anne,2009-04-07 01:00:00.000,2009-04-08 01:00:00.000,Variant 64,64,complete,Simulated process instance,,,,,,
68,End,End,2009-04-08 01:00:00.000,2009-04-08 01:00:00.000,Variant 64,64,End,End,End,End,End,End,End,End
69,invite reviewers,Anne,2006-09-28 01:00:00.000,2006-09-29 01:00:00.000,Variant 65,65,complete,Simulated process instance,,,,,,
69,time-out 3,__INVALID__,2006-09-30 01:00:00.000,2006-09-30 01:00:00.000,Variant 65,65,complete,Simulated process instance,,,,,,
69,get review 1,John,2006-10-01 01:00:00.000,2006-10-01 01:00:00.000,Variant 65,65,complete,Simulated process instance,,,reject,,,
69,time-out 2,__INVALID__,2006-10-01 01:00:00.000,2006-10-01 01:00:00.000,Variant 65,65,complete,Simulated process instance,,,,,,
69,collect reviews,Anne,2006-10-11 01:00:00.000,2006-10-14 01:00:00.000,Variant 65,65,complete,Simulated process instance,,,,,,
69,decide,Wil,2007-08-19 01:00:00.000,2007-08-19 01:00:00.000,Variant 65,65,complete,Simulated process instance,,,,1,1,
69,invite additional reviewer,Anne,2007-08-20 01:00:00.000,2007-08-24 01:00:00.000,Variant 65,65,complete,Simulated process instance,,,,,,
69,time-out X,__INVALID__,2007-08-29 01:00:00.000,2007-08-29 01:00:00.000,Variant 65,65,complete,Simulated process instance,,,,,,
69,decide,Wil,2007-12-01 00:00:00.000,2007-12-02 00:00:00.000,Variant 65,65,complete,Simulated process instance,,,,1,1,
69,invite additional reviewer,Anne,2007-12-02 00:00:00.000,2007-12-03 00:00:00.000,Variant 65,65,complete,Simulated process instance,,,,,,
69,get review X,Mary,2007-12-03 00:00:00.000,2007-12-03 00:00:00.000,Variant 65,65,complete,Simulated process instance,,,,,,reject
69,decide,Wil,2008-12-04 00:00:00.000,2008-12-09 00:00:00.000,Variant 65,65,complete,Simulated process instance,,,,2,1,
69,invite additional reviewer,Anne,2008-12-09 00:00:00.000,2008-12-12 00:00:00.000,Variant 65,65,complete,Simulated process instance,,,,,,
69,time-out X,__INVALID__,2008-12-14 00:00:00.000,2008-12-14 00:00:00.000,Variant 65,65,complete,Simulated process instance,,,,,,
69,decide,Wil,2009-04-12 01:00:00.000,2009-04-13 01:00:00.000,Variant 65,65,complete,Simulated process instance,,,,2,1,
69,invite additional reviewer,Anne,2009-04-13 01:00:00.000,2009-04-14 01:00:00.000,Variant 65,65,complete,Simulated process instance,,,,,,
69,time-out X,__INVALID__,2009-04-18 01:00:00.000,2009-04-18 01:00:00.000,Variant 65,65,complete,Simulated process instance,,,,,,
69,decide,Wil,2009-08-19 01:00:00.000,2009-08-19 01:00:00.000,Variant 65,65,complete,Simulated process instance,,,,2,1,
69,invite additional reviewer,Mike,2009-08-19 01:00:00.000,2009-08-22 01:00:00.000,Variant 65,65,complete,Simulated process instance,,,,,,
69,get review X,Sam,2009-08-25 01:00:00.000,2009-08-25 01:00:00.000,Variant 65,65,complete,Simulated process instance,,,,,,reject
69,decide,Wil,2009-10-01 01:00:00.000,2009-10-02 01:00:00.000,Variant 65,65,complete,Simulated process instance,,,,3,1,
69,reject,Mike,2009-10-06 01:00:00.000,2009-10-11 01:00:00.000,Variant 65,65,complete,Simulated process instance,,,,,,
69,End,End,2009-10-11 01:00:00.000,2009-10-11 01:00:00.000,Variant 65,65,End,End,End,End,End,End,End,End
7,invite reviewers,Mike,2006-01-21 00:00:00.000,2006-01-23 00:00:00.000,Variant 66,66,complete,Simulated process instance,,,,,,
7,get review 1,Carol,2006-01-25 00:00:00.000,2006-01-25 00:00:00.000,Variant 66,66,complete,Simulated process instance,,,reject,,,
7,get review 2,Pam,2006-01-27 00:00:00.000,2006-01-27 00:00:00.000,Variant 66,66,complete,Simulated process instance,reject,,,,,
7,time-out 3,__INVALID__,2006-02-01 00:00:00.000,2006-02-01 00:00:00.000,Variant 66,66,complete,Simulated process instance,,,,,,
7,collect reviews,Anne,2006-02-01 00:00:00.000,2006-02-01 00:00:00.000,Variant 66,66,complete,Simulated process instance,,,,,,
7,decide,Wil,2006-02-03 00:00:00.000,2006-02-06 00:00:00.000,Variant 66,66,complete,Simulated process instance,,,,2,0,
7,invite additional reviewer,Mike,2006-02-06 00:00:00.000,2006-02-07 00:00:00.000,Variant 66,66,complete,Simulated process instance,,,,,,
7,time-out X,__INVALID__,2006-02-14 00:00:00.000,2006-02-14 00:00:00.000,Variant 66,66,complete,Simulated process instance,,,,,,
7,decide,Wil,2006-02-19 00:00:00.000,2006-02-24 00:00:00.000,Variant 66,66,complete,Simulated process instance,,,,2,0,
7,invite additional reviewer,Anne,2006-02-24 00:00:00.000,2006-03-01 00:00:00.000,Variant 66,66,complete,Simulated process instance,,,,,,
7,get review X,Sara,2006-03-01 00:00:00.000,2006-03-01 00:00:00.000,Variant 66,66,complete,Simulated process instance,,,,,,accept
7,decide,Wil,2006-04-03 01:00:00.000,2006-04-08 01:00:00.000,Variant 66,66,complete,Simulated process instance,,,,2,1,
7,invite additional reviewer,Anne,2006-04-09 01:00:00.000,2006-04-11 01:00:00.000,Variant 66,66,complete,Simulated process instance,,,,,,
7,get review X,Pam,2006-04-16 01:00:00.000,2006-04-16 01:00:00.000,Variant 66,66,complete,Simulated process instance,,,,,,reject
7,decide,Wil,2006-05-09 01:00:00.000,2006-05-14 01:00:00.000,Variant 66,66,complete,Simulated process instance,,,,3,1,
7,reject,Mike,2006-05-17 01:00:00.000,2006-05-20 01:00:00.000,Variant 66,66,complete,Simulated process instance,,,,,,
7,End,End,2006-05-20 01:00:00.000,2006-05-20 01:00:00.000,Variant 66,66,End,End,End,End,End,End,End,End
70,invite reviewers,Mike,2006-10-09 01:00:00.000,2006-10-14 01:00:00.000,Variant 67,67,complete,Simulated process instance,,,,,,
70,time-out 1,__INVALID__,2006-10-14 01:00:00.000,2006-10-14 01:00:00.000,Variant 67,67,complete,Simulated process instance,,,,,,
70,time-out 3,__INVALID__,2006-10-15 01:00:00.000,2006-10-15 01:00:00.000,Variant 67,67,complete,Simulated process instance,,,,,,
70,time-out 2,__INVALID__,2006-10-16 01:00:00.000,2006-10-16 01:00:00.000,Variant 67,67,complete,Simulated process instance,,,,,,
70,collect reviews,Mike,2006-11-02 00:00:00.000,2006-11-06 00:00:00.000,Variant 67,67,complete,Simulated process instance,,,,,,
70,decide,Wil,2006-11-27 00:00:00.000,2006-11-27 00:00:00.000,Variant 67,67,complete,Simulated process instance,,,,0,1,
70,invite additional reviewer,Mike,2007-01-31 00:00:00.000,2007-02-03 00:00:00.000,Variant 67,67,complete,Simulated process instance,,,,,,
70,time-out X,__INVALID__,2007-02-06 00:00:00.000,2007-02-06 00:00:00.000,Variant 67,67,complete,Simulated process instance,,,,,,
70,decide,Wil,2007-03-06 00:00:00.000,2007-03-08 00:00:00.000,Variant 67,67,complete,Simulated process instance,,,,0,1,
70,invite additional reviewer,Anne,2007-05-04 01:00:00.000,2007-05-06 01:00:00.000,Variant 67,67,complete,Simulated process instance,,,,,,
70,get review X,Pete,2007-05-08 01:00:00.000,2007-05-08 01:00:00.000,Variant 67,67,complete,Simulated process instance,,,,,,reject
70,decide,Wil,2007-08-26 01:00:00.000,2007-08-30 01:00:00.000,Variant 67,67,complete,Simulated process instance,,,,1,1,
70,invite additional reviewer,Mike,2007-08-30 01:00:00.000,2007-09-03 01:00:00.000,Variant 67,67,complete,Simulated process instance,,,,,,
70,get review X,Carol,2007-09-03 01:00:00.000,2007-09-03 01:00:00.000,Variant 67,67,complete,Simulated process instance,,,,,,reject
70,decide,Wil,2007-12-06 00:00:00.000,2007-12-06 00:00:00.000,Variant 67,67,complete,Simulated process instance,,,,2,1,
70,invite additional reviewer,Anne,2007-12-06 00:00:00.000,2007-12-10 00:00:00.000,Variant 67,67,complete,Simulated process instance,,,,,,
70,get review X,Sara,2007-12-11 00:00:00.000,2007-12-11 00:00:00.000,Variant 67,67,complete,Simulated process instance,,,,,,reject
70,decide,Wil,2008-01-14 00:00:00.000,2008-01-19 00:00:00.000,Variant 67,67,complete,Simulated process instance,,,,3,1,
70,reject,Anne,2008-01-19 00:00:00.000,2008-01-20 00:00:00.000,Variant 67,67,complete,Simulated process instance,,,,,,
70,End,End,2008-01-20 00:00:00.000,2008-01-20 00:00:00.000,Variant 67,67,End,End,End,End,End,End,End,End
71,invite reviewers,Anne,2006-10-06 01:00:00.000,2006-10-08 01:00:00.000,Variant 68,68,complete,Simulated process instance,,,,,,
71,time-out 2,__INVALID__,2006-10-10 01:00:00.000,2006-10-10 01:00:00.000,Variant 68,68,complete,Simulated process instance,,,,,,
71,get review 1,Carol,2006-10-11 01:00:00.000,2006-10-11 01:00:00.000,Variant 68,68,complete,Simulated process instance,,,accept,,,
71,time-out 3,__INVALID__,2006-10-12 01:00:00.000,2006-10-12 01:00:00.000,Variant 68,68,complete,Simulated process instance,,,,,,
71,collect reviews,Anne,2006-10-21 01:00:00.000,2006-10-23 01:00:00.000,Variant 68,68,complete,Simulated process instance,,,,,,
71,decide,Wil,2007-06-17 01:00:00.000,2007-06-20 01:00:00.000,Variant 68,68,complete,Simulated process instance,,,,1,1,
71,invite additional reviewer,Anne,2007-06-20 01:00:00.000,2007-06-22 01:00:00.000,Variant 68,68,complete,Simulated process instance,,,,,,
71,time-out X,__INVALID__,2007-06-28 01:00:00.000,2007-06-28 01:00:00.000,Variant 68,68,complete,Simulated process instance,,,,,,
71,decide,Wil,2007-09-06 01:00:00.000,2007-09-09 01:00:00.000,Variant 68,68,complete,Simulated process instance,,,,1,1,
71,invite additional reviewer,Anne,2007-09-09 01:00:00.000,2007-09-13 01:00:00.000,Variant 68,68,complete,Simulated process instance,,,,,,
71,time-out X,__INVALID__,2007-09-17 01:00:00.000,2007-09-17 01:00:00.000,Variant 68,68,complete,Simulated process instance,,,,,,
71,decide,Wil,2008-08-22 01:00:00.000,2008-08-24 01:00:00.000,Variant 68,68,complete,Simulated process instance,,,,1,1,
71,invite additional reviewer,Mike,2008-08-24 01:00:00.000,2008-08-24 01:00:00.000,Variant 68,68,complete,Simulated process instance,,,,,,
71,get review X,Sam,2008-08-26 01:00:00.000,2008-08-26 01:00:00.000,Variant 68,68,complete,Simulated process instance,,,,,,reject
71,decide,Wil,2008-09-10 01:00:00.000,2008-09-11 01:00:00.000,Variant 68,68,complete,Simulated process instance,,,,2,1,
71,invite additional reviewer,Mike,2008-09-11 01:00:00.000,2008-09-12 01:00:00.000,Variant 68,68,complete,Simulated process instance,,,,,,
71,get review X,Mary,2008-09-15 01:00:00.000,2008-09-15 01:00:00.000,Variant 68,68,complete,Simulated process instance,,,,,,accept
71,decide,Wil,2008-11-16 00:00:00.000,2008-11-20 00:00:00.000,Variant 68,68,complete,Simulated process instance,,,,2,2,
71,invite additional reviewer,Mike,2008-11-20 00:00:00.000,2008-11-21 00:00:00.000,Variant 68,68,complete,Simulated process instance,,,,,,
71,time-out X,__INVALID__,2008-11-21 00:00:00.000,2008-11-21 00:00:00.000,Variant 68,68,complete,Simulated process instance,,,,,,
71,decide,Wil,2009-06-05 01:00:00.000,2009-06-07 01:00:00.000,Variant 68,68,complete,Simulated process instance,,,,2,2,
71,invite additional reviewer,Mike,2009-06-10 01:00:00.000,2009-06-11 01:00:00.000,Variant 68,68,complete,Simulated process instance,,,,,,
71,time-out X,__INVALID__,2009-06-11 01:00:00.000,2009-06-11 01:00:00.000,Variant 68,68,complete,Simulated process instance,,,,,,
71,decide,Wil,2009-07-01 01:00:00.000,2009-07-05 01:00:00.000,Variant 68,68,complete,Simulated process instance,,,,2,2,
71,invite additional reviewer,Anne,2009-07-05 01:00:00.000,2009-07-05 01:00:00.000,Variant 68,68,complete,Simulated process instance,,,,,,
71,time-out X,__INVALID__,2009-07-12 01:00:00.000,2009-07-12 01:00:00.000,Variant 68,68,complete,Simulated process instance,,,,,,
71,decide,Wil,2009-08-05 01:00:00.000,2009-08-10 01:00:00.000,Variant 68,68,complete,Simulated process instance,,,,2,2,
71,invite additional reviewer,Anne,2009-08-10 01:00:00.000,2009-08-13 01:00:00.000,Variant 68,68,complete,Simulated process instance,,,,,,
71,time-out X,__INVALID__,2009-08-16 01:00:00.000,2009-08-16 01:00:00.000,Variant 68,68,complete,Simulated process instance,,,,,,
71,decide,Wil,2009-10-29 00:00:00.000,2009-11-01 00:00:00.000,Variant 68,68,complete,Simulated process instance,,,,2,2,
71,invite additional reviewer,Anne,2009-11-01 00:00:00.000,2009-11-03 00:00:00.000,Variant 68,68,complete,Simulated process instance,,,,,,
71,time-out X,__INVALID__,2009-11-05 00:00:00.000,2009-11-05 00:00:00.000,Variant 68,68,complete,Simulated process instance,,,,,,
71,decide,Wil,2010-01-17 00:00:00.000,2010-01-21 00:00:00.000,Variant 68,68,complete,Simulated process instance,,,,2,2,
71,invite additional reviewer,Mike,2010-01-21 00:00:00.000,2010-01-22 00:00:00.000,Variant 68,68,complete,Simulated process instance,,,,,,
71,get review X,Mary,2010-01-27 00:00:00.000,2010-01-27 00:00:00.000,Variant 68,68,complete,Simulated process instance,,,,,,reject
